time,X_d,X,Y_d,Y,Z_d,Z,Yaw_d,Yaw
105.73,2.000000,2.146519,2.000000,0.714437,3.000000,3.037964,0.000000,-0.001430
105.78,2.000000,2.193769,2.000000,0.700949,3.000000,3.024244,0.000000,-0.001043
105.83,2.000000,2.205971,2.000000,0.730081,3.000000,3.002810,0.000000,-0.002716
105.88,2.000000,2.211291,2.000000,0.731431,3.000000,3.024930,0.000000,-0.000733
105.93,2.000000,2.191795,2.000000,0.763713,3.000000,3.013773,0.000000,-0.003429
105.98,2.000000,2.209281,2.000000,0.761048,3.000000,3.048881,0.000000,-0.002188
106.03,2.000000,2.218260,2.000000,0.776097,3.000000,3.023815,0.000000,0.001238
106.08,2.000000,2.203332,2.000000,0.766427,3.000000,3.032944,0.000000,-0.001834
106.13,2.000000,2.215624,2.000000,0.806450,3.000000,3.015112,0.000000,-0.000427
106.18,2.000000,2.224493,2.000000,0.800310,3.000000,3.009251,0.000000,-0.000379
106.23,2.000000,2.212269,2.000000,0.815775,3.000000,3.041574,0.000000,-0.002158
106.28,2.000000,2.207184,2.000000,0.841418,3.000000,3.008588,0.000000,-0.001786
106.33,2.000000,2.213754,2.000000,0.847787,3.000000,3.037178,0.000000,0.000718
106.38,2.000000,2.234802,2.000000,0.862914,3.000000,3.001460,0.000000,-0.000473
106.43,2.000000,2.231771,2.000000,0.865570,3.000000,2.973430,0.000000,-0.001540
106.48,2.000000,2.206152,2.000000,0.876092,3.000000,3.012155,0.000000,-0.001210
106.53,2.000000,2.214341,2.000000,0.896665,3.000000,3.001282,0.000000,0.000349
106.58,2.000000,2.207496,2.000000,0.917737,3.000000,3.008596,0.000000,-0.001307
106.63,2.000000,2.216673,2.000000,0.927173,3.000000,3.002634,0.000000,-0.000537
106.68,2.000000,2.199324,2.000000,0.917494,3.000000,3.030189,0.000000,-0.001260
106.73,2.000000,2.216276,2.000000,0.955465,3.000000,3.011542,0.000000,-0.000757
106.78,2.000000,2.208565,2.000000,0.957414,3.000000,3.022982,0.000000,-0.002263
106.83,2.000000,2.203874,2.000000,0.976665,3.000000,3.003677,0.000000,-0.000892
106.88,2.000000,2.204778,2.000000,0.997775,3.000000,2.995945,0.000000,-0.000913
106.93,2.000000,2.216763,2.000000,0.997874,3.000000,3.006099,0.000000,-0.002214
106.98,2.000000,2.186840,2.000000,1.019208,3.000000,3.013046,0.000000,-0.000594
107.03,2.000000,2.190845,2.000000,1.026039,3.000000,3.008408,0.000000,-0.001962
107.08,2.000000,2.207871,2.000000,1.044923,3.000000,3.024932,0.000000,-0.000398
107.13,2.000000,2.191081,2.000000,1.058907,3.000000,2.993679,0.000000,-0.001833
107.18,2.000000,2.205308,2.000000,1.058597,3.000000,3.028067,0.000000,0.000374
107.23,2.000000,2.208069,2.000000,1.056278,3.000000,3.035555,0.000000,-0.001083
107.28,2.000000,2.200986,2.000000,1.091244,3.000000,3.023744,0.000000,-0.000243
107.33,2.000000,2.209684,2.000000,1.097994,3.000000,3.005970,0.000000,0.000814
107.38,2.000000,2.200081,2.000000,1.118978,3.000000,3.007606,0.000000,0.000077
107.43,2.000000,2.199632,2.000000,1.125490,3.000000,3.034693,0.000000,-0.002319
107.48,2.000000,2.199012,2.000000,1.113673,3.000000,3.022405,0.000000,-0.002711
107.53,2.000000,2.193554,2.000000,1.146519,3.000000,3.010642,0.000000,-0.001616
107.58,2.000000,2.193876,2.000000,1.168270,3.000000,2.994639,0.000000,-0.000810
107.63,2.000000,2.198422,2.000000,1.192671,3.000000,3.031371,0.000000,-0.000184
107.68,2.000000,2.190129,2.000000,1.209181,3.000000,3.015532,0.000000,-0.000777
107.73,2.000000,2.207057,2.000000,1.192012,3.000000,3.033065,0.000000,-0.000703
107.78,2.000000,2.199310,2.000000,1.217242,3.000000,3.014335,0.000000,-0.002501
107.83,2.000000,2.182134,2.000000,1.224490,3.000000,2.987587,0.000000,-0.001411
107.88,2.000000,2.199677,2.000000,1.246422,3.000000,3.020177,0.000000,-0.001197
107.93,2.000000,2.193495,2.000000,1.255787,3.000000,3.014850,0.000000,-0.000142
107.98,2.000000,2.195329,2.000000,1.255190,3.000000,3.013645,0.000000,-0.001272
108.03,2.000000,2.207342,2.000000,1.281173,3.000000,3.027162,0.000000,-0.000525
108.08,2.000000,2.176495,2.000000,1.260794,3.000000,3.002806,0.000000,-0.001917
108.13,2.000000,2.160991,2.000000,1.260311,3.000000,2.998313,0.000000,-0.002165
108.18,2.000000,2.175058,2.000000,1.256584,3.000000,3.017936,0.000000,0.002400
108.24,2.000000,2.169426,2.000000,1.284994,3.000000,3.017365,0.000000,-0.000596
108.29,2.000000,2.175400,2.000000,1.285731,3.000000,3.009724,0.000000,-0.000025
108.34,2.000000,2.174344,2.000000,1.329400,3.000000,3.025836,0.000000,-0.000161
108.39,2.000000,2.167360,2.000000,1.328486,3.000000,2.952914,0.000000,0.000026
108.44,2.000000,2.178131,2.000000,1.329096,3.000000,2.998678,0.000000,-0.001745
108.49,2.000000,2.174346,2.000000,1.338732,3.000000,2.999631,0.000000,0.000559
108.54,2.000000,2.176332,2.000000,1.354370,3.000000,2.984639,0.000000,-0.000430
108.59,2.000000,2.167741,2.000000,1.352907,3.000000,3.028017,0.000000,-0.000866
108.64,2.000000,2.164795,2.000000,1.369817,3.000000,2.995410,0.000000,-0.001145
108.69,2.000000,2.163688,2.000000,1.393339,3.000000,3.000562,0.000000,-0.000684
108.74,2.000000,2.161826,2.000000,1.402541,3.000000,2.993491,0.000000,-0.001477
108.79,2.000000,2.154906,2.000000,1.415909,3.000000,3.005973,0.000000,-0.000063
108.84,2.000000,2.162359,2.000000,1.410635,3.000000,2.994967,0.000000,0.001435
108.89,2.000000,2.172082,2.000000,1.438429,3.000000,2.992792,0.000000,-0.000630
108.94,2.000000,2.175098,2.000000,1.447243,3.000000,3.014839,0.000000,-0.001828
108.99,2.000000,2.159873,2.000000,1.456487,3.000000,3.009322,0.000000,0.000845
109.04,2.000000,2.168631,2.000000,1.466424,3.000000,2.979922,0.000000,-0.000466
109.09,2.000000,2.158323,2.000000,1.479182,3.000000,2.991388,0.000000,-0.002597
109.14,2.000000,2.156244,2.000000,1.492009,3.000000,3.047632,0.000000,-0.000277
109.19,2.000000,2.156740,2.000000,1.507153,3.000000,3.008560,0.000000,-0.000405
109.24,2.000000,2.151819,2.000000,1.519641,3.000000,2.975078,0.000000,-0.002317
109.29,2.000000,2.161120,2.000000,1.524688,3.000000,2.983910,0.000000,0.001069
109.34,2.000000,2.153808,2.000000,1.534958,3.000000,2.962918,0.000000,0.000216
109.39,2.000000,2.152028,2.000000,1.532132,3.000000,3.017101,0.000000,-0.002578
109.44,2.000000,2.149147,2.000000,1.554420,3.000000,2.982843,0.000000,-0.001764
109.49,2.000000,2.152339,2.000000,1.559351,3.000000,3.013148,0.000000,0.000005
109.54,2.000000,2.146620,2.000000,1.578739,3.000000,2.984854,0.000000,0.000443
109.59,2.000000,2.142949,2.000000,1.592087,3.000000,3.004072,0.000000,-0.002140
109.64,2.000000,2.150354,2.000000,1.597309,3.000000,2.995529,0.000000,-0.001508
109.69,2.000000,2.138977,2.000000,1.615983,3.000000,3.010549,0.000000,0.000005
109.74,2.000000,2.142092,2.000000,1.627004,3.000000,2.964077,0.000000,0.002466
109.79,2.000000,2.142182,2.000000,1.632872,3.000000,3.008843,0.000000,-0.000522
109.84,2.000000,2.138475,2.000000,1.642573,3.000000,2.989048,0.000000,0.000571
109.89,2.000000,2.138101,2.000000,1.648649,3.000000,2.970269,0.000000,0.000945
109.94,2.000000,2.136175,2.000000,1.656232,3.000000,2.956760,0.000000,0.001188
109.99,2.000000,2.131812,2.000000,1.680960,3.000000,2.993226,0.000000,-0.001325
110.04,2.000000,2.131137,2.000000,1.696959,3.000000,2.994862,0.000000,-0.001098
110.09,2.000000,2.131472,2.000000,1.689880,3.000000,2.986934,0.000000,-0.000767
110.14,2.000000,2.125955,2.000000,1.706158,3.000000,2.989365,0.000000,-0.001360
110.19,2.000000,2.127289,2.000000,1.721136,3.000000,2.986581,0.000000,0.001639
110.24,2.000000,2.127476,2.000000,1.719562,3.000000,2.989565,0.000000,-0.002444
110.29,2.000000,2.120702,2.000000,1.729169,3.000000,2.972908,0.000000,-0.000641
110.34,2.000000,2.116659,2.000000,1.743341,3.000000,3.001531,0.000000,-0.001287
110.39,2.000000,2.122420,2.000000,1.751182,3.000000,2.992386,0.000000,-0.000966
110.44,2.000000,2.118871,2.000000,1.763545,3.000000,2.990206,0.000000,-0.000704
110.49,2.000000,2.120291,2.000000,1.773359,3.000000,2.976606,0.000000,-0.000984
110.54,2.000000,2.120552,2.000000,1.801733,3.000000,2.996800,0.000000,-0.004066
110.64,0.000000,2.104938,2.000000,1.802076,3.000000,2.991115,0.000000,-0.000461
110.69,0.000000,2.104557,2.000000,1.837813,3.000000,3.024994,0.000000,-0.001715
110.74,0.000000,2.108229,2.000000,1.827602,3.000000,2.998230,0.000000,0.001262
110.79,0.000000,2.099316,2.000000,1.845861,3.000000,3.001360,0.000000,-0.002641
110.84,0.000000,2.104503,2.000000,1.859471,3.000000,3.010740,0.000000,0.000204
110.89,0.000000,2.084630,2.000000,1.876757,3.000000,2.995483,0.000000,-0.000666
110.94,0.000000,2.084163,2.000000,1.873593,3.000000,3.015900,0.000000,-0.000187
110.99,0.000000,2.090368,2.000000,1.878329,3.000000,2.988495,0.000000,-0.000726
111.05,0.000000,2.094537,2.000000,1.900279,3.000000,2.948551,0.000000,-0.001219
111.10,0.000000,2.084733,2.000000,1.910939,3.000000,2.939994,0.000000,-0.000498
111.15,0.000000,2.070624,2.000000,1.927636,3.000000,2.988974,0.000000,-0.003863
111.20,0.000000,2.066094,2.000000,1.926235,3.000000,3.010250,0.000000,0.000573
111.25,0.000000,2.078077,2.000000,1.935316,3.000000,3.000665,0.000000,0.000522
111.30,0.000000,2.075182,2.000000,1.934739,3.000000,2.973554,0.000000,0.000031
111.35,0.000000,2.072120,2.000000,1.942030,3.000000,3.001514,0.000000,-0.001388
111.40,0.000000,2.046786,2.000000,1.957088,3.000000,2.983026,0.000000,-0.001011
111.45,0.000000,2.046085,2.000000,1.965901,3.000000,3.003163,0.000000,-0.001362
111.50,0.000000,2.036739,2.000000,1.965291,3.000000,2.990181,0.000000,0.000316
111.55,0.000000,2.043330,2.000000,1.994940,3.000000,2.995225,0.000000,0.000314
111.60,0.000000,2.034855,2.000000,2.007256,3.000000,2.988328,0.000000,-0.000044
111.65,0.000000,2.011994,2.000000,2.005255,3.000000,2.968896,0.000000,-0.003544
111.70,0.000000,2.034929,2.000000,2.014376,3.000000,2.979723,0.000000,-0.000008
111.75,0.000000,2.017464,2.000000,2.022126,3.000000,2.989192,0.000000,-0.001214
111.80,0.000000,2.004021,2.000000,2.034302,3.000000,2.980167,0.000000,-0.001164
111.85,0.000000,2.008985,2.000000,2.039262,3.000000,2.966673,0.000000,-0.002385
111.90,0.000000,1.984509,2.000000,2.079097,3.000000,2.959526,0.000000,-0.000229
111.95,0.000000,1.988814,2.000000,2.068397,3.000000,2.957980,0.000000,-0.002471
112.00,0.000000,1.977802,2.000000,2.091301,3.000000,2.973861,0.000000,-0.001085
112.05,0.000000,1.968855,2.000000,2.093320,3.000000,2.979669,0.000000,-0.001151
112.10,0.000000,1.971874,2.000000,2.094613,3.000000,2.942198,0.000000,-0.000917
112.15,0.000000,1.971686,2.000000,2.131307,3.000000,2.960400,0.000000,-0.000539
112.20,0.000000,1.971836,2.000000,2.131797,3.000000,2.960873,0.000000,0.001301
112.25,0.000000,1.919444,2.000000,2.120834,3.000000,2.984035,0.000000,0.001456
112.30,0.000000,1.926205,2.000000,2.119090,3.000000,2.983021,0.000000,0.001091
112.35,0.000000,1.937293,2.000000,2.110497,3.000000,2.956929,0.000000,-0.000611
112.40,0.000000,1.925686,2.000000,2.128336,3.000000,2.972220,0.000000,-0.000784
112.45,0.000000,1.893598,2.000000,2.139067,3.000000,2.969505,0.000000,-0.001520
112.50,0.000000,1.905897,2.000000,2.151004,3.000000,2.974595,0.000000,-0.001184
112.55,0.000000,1.888666,2.000000,2.159746,3.000000,2.997349,0.000000,-0.000697
112.60,0.000000,1.872598,2.000000,2.173742,3.000000,2.962517,0.000000,-0.001463
112.65,0.000000,1.880561,2.000000,2.167892,3.000000,2.978555,0.000000,0.000398
112.70,0.000000,1.867751,2.000000,2.177702,3.000000,2.954264,0.000000,-0.000348
112.75,0.000000,1.831746,2.000000,2.171990,3.000000,2.960328,0.000000,-0.000346
112.80,0.000000,1.817255,2.000000,2.207028,3.000000,2.984793,0.000000,-0.000299
112.85,0.000000,1.844749,2.000000,2.201408,3.000000,2.984821,0.000000,-0.001646
112.90,0.000000,1.823608,2.000000,2.201123,3.000000,2.980999,0.000000,-0.000111
112.95,0.000000,1.818035,2.000000,2.221535,3.000000,2.971107,0.000000,0.000185
113.00,0.000000,1.771708,2.000000,2.221582,3.000000,2.966475,0.000000,-0.001211
113.05,0.000000,1.780663,2.000000,2.237461,3.000000,3.001197,0.000000,-0.002739
113.10,0.000000,1.756511,2.000000,2.241305,3.000000,3.001313,0.000000,0.000479
113.15,0.000000,1.735445,2.000000,2.242392,3.000000,3.010041,0.000000,-0.000148
113.20,0.000000,1.726918,2.000000,2.245884,3.000000,2.994358,0.000000,-0.000760
113.25,0.000000,1.732234,2.000000,2.264982,3.000000,2.998640,0.000000,-0.001477
113.30,0.000000,1.762870,2.000000,2.230310,3.000000,2.981444,0.000000,0.000714
113.35,0.000000,1.762021,2.000000,2.247982,3.000000,2.948352,0.000000,-0.001522
113.40,0.000000,1.752026,2.000000,2.237602,3.000000,3.005796,0.000000,0.001619
113.45,0.000000,1.735651,2.000000,2.249620,3.000000,3.002741,0.000000,0.000485
113.50,0.000000,1.726220,2.000000,2.265446,3.000000,2.980048,0.000000,-0.001681
113.55,0.000000,1.716574,2.000000,2.253482,3.000000,2.937302,0.000000,-0.000702
113.60,0.000000,1.718098,2.000000,2.274657,3.000000,2.974604,0.000000,-0.002749
113.65,0.000000,1.700042,2.000000,2.269949,3.000000,3.014306,0.000000,0.000234
113.70,0.000000,1.678483,2.000000,2.283431,3.000000,2.986273,0.000000,-0.000801
113.75,0.000000,1.662028,2.000000,2.283372,3.000000,2.973690,0.000000,0.000367
113.80,0.000000,1.640175,2.000000,2.295412,3.000000,2.957753,0.000000,0.000497
113.86,0.000000,1.628697,2.000000,2.294874,3.000000,2.950662,0.000000,-0.000276
113.91,0.000000,1.620247,2.000000,2.305255,3.000000,2.990233,0.000000,-0.000868
113.96,0.000000,1.611030,2.000000,2.317468,3.000000,2.974443,0.000000,0.000021
114.01,0.000000,1.597972,2.000000,2.320207,3.000000,2.961004,0.000000,-0.000002
114.06,0.000000,1.579708,2.000000,2.326286,3.000000,2.979534,0.000000,0.000775
114.11,0.000000,1.547054,2.000000,2.334865,3.000000,3.005548,0.000000,0.001075
114.16,0.000000,1.635615,2.000000,2.375942,3.000000,2.982748,0.000000,-0.000809
114.21,0.000000,1.589805,2.000000,2.337834,3.000000,2.971063,0.000000,-0.000437
114.26,0.000000,1.568493,2.000000,2.339059,3.000000,2.946189,0.000000,-0.000447
114.31,0.000000,1.522551,2.000000,2.359970,3.000000,2.949836,0.000000,-0.000685
114.36,0.000000,1.508210,2.000000,2.366697,3.000000,2.965113,0.000000,0.002660
114.41,0.000000,1.490646,2.000000,2.362106,3.000000,2.960338,0.000000,-0.000796
114.46,0.000000,1.480410,2.000000,2.369053,3.000000,2.955784,0.000000,-0.001047
114.51,0.000000,1.460635,2.000000,2.376651,3.000000,2.995570,0.000000,0.000950
114.56,0.000000,1.450189,2.000000,2.375159,3.000000,2.975012,0.000000,-0.000669
114.61,0.000000,1.416105,2.000000,2.366266,3.000000,2.936429,0.000000,-0.000656
114.66,0.000000,1.411480,2.000000,2.383067,3.000000,2.975767,0.000000,-0.002334
114.71,0.000000,1.393263,2.000000,2.340582,3.000000,3.009082,0.000000,-0.000289
114.76,0.000000,1.368528,2.000000,2.381835,3.000000,3.002966,0.000000,-0.001121
114.81,0.000000,1.378252,2.000000,2.390122,3.000000,2.970605,0.000000,-0.000518
114.86,0.000000,1.355267,2.000000,2.395752,3.000000,2.997273,0.000000,0.000311
114.91,0.000000,1.339116,2.000000,2.380895,3.000000,3.017945,0.000000,-0.000904
114.96,0.000000,1.325585,2.000000,2.398246,3.000000,3.005389,0.000000,-0.001010
115.01,0.000000,1.297975,2.000000,2.398077,3.000000,3.030122,0.000000,0.000876
115.06,0.000000,1.321784,2.000000,2.406334,3.000000,3.003348,0.000000,0.000939
115.11,0.000000,1.289450,2.000000,2.414722,3.000000,3.060945,0.000000,-0.002703
115.16,0.000000,1.267955,2.000000,2.398946,3.000000,3.004709,0.000000,-0.000105
115.21,0.000000,1.248494,2.000000,2.407268,3.000000,2.983251,0.000000,-0.000253
115.26,0.000000,1.249491,2.000000,2.425840,3.000000,2.974165,0.000000,0.000880
115.31,0.000000,1.231031,2.000000,2.429656,3.000000,2.986889,0.000000,-0.000031
115.36,0.000000,1.190451,2.000000,2.424851,3.000000,2.991431,0.000000,-0.001373
115.41,0.000000,1.184497,2.000000,2.421613,3.000000,2.991518,0.000000,0.000451
115.46,0.000000,1.188762,2.000000,2.430464,3.000000,3.007546,0.000000,-0.001167
115.51,0.000000,1.116573,2.000000,2.439355,3.000000,3.026579,0.000000,-0.001333
115.56,0.000000,1.158963,2.000000,2.436765,3.000000,3.000547,0.000000,-0.003914
115.61,0.000000,1.144663,2.000000,2.440581,3.000000,2.987718,0.000000,-0.003934
115.66,0.000000,1.143005,2.000000,2.447200,3.000000,2.949731,0.000000,0.001111
115.71,0.000000,1.109904,2.000000,2.450014,3.000000,2.985030,0.000000,-0.002523
115.76,0.000000,1.155465,2.000000,2.456115,3.000000,2.975618,0.000000,-0.001490
115.81,0.000000,1.106327,2.000000,2.451226,3.000000,2.976782,0.000000,0.000423
115.86,0.000000,1.105700,2.000000,2.445678,3.000000,3.011975,0.000000,0.000617
115.91,0.000000,1.089190,2.000000,2.432242,3.000000,3.005334,0.000000,-0.000847
115.96,0.000000,1.096578,2.000000,2.462852,3.000000,2.952409,0.000000,-0.000847
116.01,0.000000,1.082129,2.000000,2.444626,3.000000,2.966476,0.000000,-0.000520
116.06,0.000000,1.064197,2.000000,2.462509,3.000000,2.977463,0.000000,0.000580
116.11,0.000000,1.104502,2.000000,2.499261,3.000000,3.000720,0.000000,0.000336
116.16,0.000000,1.024799,2.000000,2.474970,3.000000,2.995313,0.000000,0.001626
116.21,0.000000,1.024502,2.000000,2.464461,3.000000,2.976012,0.000000,0.000163
116.26,0.000000,1.003936,2.000000,2.462962,3.000000,2.987896,0.000000,0.001171
116.31,0.000000,1.031363,2.000000,2.467462,3.000000,3.009324,0.000000,-0.001816
116.36,0.000000,0.998220,2.000000,2.469888,3.000000,2.995695,0.000000,-0.001910
116.41,0.000000,1.002105,2.000000,2.478040,3.000000,3.047524,0.000000,-0.000212
116.46,0.000000,1.021494,2.000000,2.516204,3.000000,3.037669,0.000000,-0.000201
116.51,0.000000,0.931097,2.000000,2.467726,3.000000,2.984136,0.000000,-0.000189
116.56,0.000000,0.947662,2.000000,2.481586,3.000000,2.973150,0.000000,0.002037
116.61,0.000000,0.940265,2.000000,2.485260,3.000000,3.001634,0.000000,0.001888
116.66,0.000000,0.908791,2.000000,2.475260,3.000000,3.024024,0.000000,-0.000368
116.72,0.000000,0.928363,2.000000,2.500928,3.000000,2.975041,0.000000,0.001211
116.77,0.000000,0.905434,2.000000,2.477608,3.000000,2.991041,0.000000,0.000767
116.82,0.000000,0.875949,2.000000,2.478130,3.000000,2.978984,0.000000,0.000273
116.87,0.000000,0.863184,2.000000,2.476936,3.000000,2.983004,0.000000,-0.000003
116.92,0.000000,0.853717,2.000000,2.472910,3.000000,2.980455,0.000000,-0.000054
116.97,0.000000,0.848067,2.000000,2.481878,3.000000,2.986771,0.000000,0.002958
117.02,0.000000,0.825237,2.000000,2.478806,3.000000,2.996777,0.000000,-0.004096
117.07,0.000000,0.770153,2.000000,2.474401,3.000000,3.014031,0.000000,-0.000753
117.12,0.000000,0.806448,2.000000,2.484054,3.000000,2.983790,0.000000,-0.003298
117.17,0.000000,0.774324,2.000000,2.472805,3.000000,3.035142,0.000000,-0.001401
117.22,0.000000,0.758106,2.000000,2.470982,3.000000,3.015555,0.000000,-0.000225
117.27,0.000000,0.775898,2.000000,2.476371,3.000000,3.002980,0.000000,-0.000941
117.32,0.000000,0.751984,2.000000,2.476435,3.000000,3.004503,0.000000,0.000810
117.37,0.000000,0.746038,2.000000,2.490030,3.000000,2.993226,0.000000,-0.000181
117.42,0.000000,0.724560,2.000000,2.471043,3.000000,2.981414,0.000000,-0.001507
117.47,0.000000,0.727374,2.000000,2.476760,3.000000,2.952269,0.000000,-0.001200
117.52,0.000000,0.693045,2.000000,2.478740,3.000000,2.974126,0.000000,0.000679
117.57,0.000000,0.698070,2.000000,2.480365,3.000000,2.964494,0.000000,0.000572
117.62,0.000000,0.670803,2.000000,2.478177,3.000000,2.963068,0.000000,0.001669
117.67,0.000000,0.653090,2.000000,2.470702,3.000000,2.993790,0.000000,0.000297
117.72,0.000000,0.644028,2.000000,2.465383,3.000000,3.008909,0.000000,0.000322
117.77,0.000000,0.629565,2.000000,2.463641,3.000000,2.999533,0.000000,-0.000919
117.82,0.000000,0.606601,2.000000,2.427141,3.000000,2.987631,0.000000,-0.001812
117.87,0.000000,0.588010,2.000000,2.420616,3.000000,2.982436,0.000000,-0.001936
117.92,0.000000,0.572567,2.000000,2.436847,3.000000,2.993980,0.000000,-0.000652
117.97,0.000000,0.567851,2.000000,2.424165,3.000000,3.002925,0.000000,0.000575
118.02,0.000000,0.555326,2.000000,2.430317,3.000000,3.011565,0.000000,0.000639
118.07,0.000000,0.539273,2.000000,2.426865,3.000000,2.986978,0.000000,-0.002433
118.12,0.000000,0.550339,2.000000,2.448505,3.000000,2.993822,0.000000,0.000150
118.17,0.000000,0.524994,2.000000,2.415709,3.000000,2.989951,0.000000,-0.000326
118.22,0.000000,0.507587,2.000000,2.421258,3.000000,2.993458,0.000000,0.001149
118.27,0.000000,0.496564,2.000000,2.419298,3.000000,2.989697,0.000000,-0.000165
118.32,0.000000,0.494915,2.000000,2.415919,3.000000,2.995515,0.000000,0.000303
118.37,0.000000,0.475988,2.000000,2.405217,3.000000,3.006054,0.000000,0.000849
118.42,0.000000,0.473756,2.000000,2.420054,3.000000,3.004185,0.000000,0.001334
118.47,0.000000,0.463009,2.000000,2.420491,3.000000,2.994007,0.000000,0.001794
118.52,0.000000,0.445801,2.000000,2.409063,3.000000,3.008368,0.000000,0.001877
118.57,0.000000,0.441052,2.000000,2.414081,3.000000,3.052310,0.000000,-0.001918
118.62,0.000000,0.418700,2.000000,2.397822,3.000000,3.039568,0.000000,0.000610
118.67,0.000000,0.426809,2.000000,2.405796,3.000000,3.039940,0.000000,0.001118
118.72,0.000000,0.400293,2.000000,2.400881,3.000000,3.031825,0.000000,0.000204
118.77,0.000000,0.389914,2.000000,2.401803,3.000000,2.975535,0.000000,0.000407
118.82,0.000000,0.374676,2.000000,2.387600,3.000000,2.999194,0.000000,-0.002836
118.87,0.000000,0.369743,2.000000,2.391664,3.000000,3.020687,0.000000,0.000837
118.92,0.000000,0.361386,2.000000,2.382021,3.000000,3.014002,0.000000,0.000585
118.97,0.000000,0.355291,2.000000,2.389093,3.000000,3.031604,0.000000,-0.001040
119.02,0.000000,0.338362,2.000000,2.395114,3.000000,3.039024,0.000000,-0.001164
119.07,0.000000,0.327817,2.000000,2.386320,3.000000,3.032958,0.000000,0.001931
119.12,0.000000,0.319581,2.000000,2.413609,3.000000,3.011380,0.000000,-0.000416
119.17,0.000000,0.315034,2.000000,2.391187,3.000000,3.021914,0.000000,-0.000438
119.22,0.000000,0.303587,2.000000,2.381767,3.000000,3.054194,0.000000,0.002647
119.27,0.000000,0.278437,2.000000,2.374946,3.000000,3.017131,0.000000,-0.001845
119.32,0.000000,0.275020,2.000000,2.374281,3.000000,3.006000,0.000000,-0.000999
119.37,0.000000,0.260367,2.000000,2.371513,3.000000,3.026187,0.000000,0.001613
119.42,0.000000,0.253387,2.000000,2.364571,3.000000,3.019091,0.000000,-0.002007
119.48,0.000000,0.223870,2.000000,2.365671,3.000000,3.051322,0.000000,-0.000722
119.53,0.000000,0.230897,2.000000,2.348101,3.000000,2.991780,0.000000,0.000144
119.58,0.000000,0.210363,2.000000,2.370892,3.000000,3.015542,0.000000,-0.000059
119.63,0.000000,0.221911,2.000000,2.355485,3.000000,2.996851,0.000000,0.000795
119.68,0.000000,0.206301,2.000000,2.361806,3.000000,3.015549,0.000000,0.002235
119.73,0.000000,0.191710,2.000000,2.381948,3.000000,3.038195,0.000000,-0.001664
119.78,0.000000,0.194972,2.000000,2.367897,3.000000,3.002879,0.000000,-0.002766
119.83,0.000000,0.182048,2.000000,2.358617,3.000000,3.047556,0.000000,0.000084
119.88,0.000000,0.166772,2.000000,2.353982,3.000000,3.093804,0.000000,-0.000039
119.93,0.000000,0.164225,2.000000,2.353391,3.000000,3.047311,0.000000,-0.002495
119.98,0.000000,0.148511,2.000000,2.359908,3.000000,3.011959,0.000000,-0.000971
120.03,0.000000,0.151455,2.000000,2.344826,3.000000,3.008175,0.000000,-0.001252
120.08,0.000000,0.136630,2.000000,2.345806,3.000000,2.998489,0.000000,0.000058
120.13,0.000000,0.119236,2.000000,2.336304,3.000000,2.971643,0.000000,-0.003527
120.18,0.000000,0.121820,2.000000,2.336492,3.000000,3.026632,0.000000,-0.000947
120.23,0.000000,0.108358,2.000000,2.329253,3.000000,3.022204,0.000000,0.001731
120.28,0.000000,0.100593,2.000000,2.320343,3.000000,3.024815,0.000000,-0.000606
120.33,0.000000,0.097865,2.000000,2.326573,3.000000,3.011083,0.000000,0.000030
120.38,0.000000,0.095374,2.000000,2.315699,3.000000,2.933736,0.000000,-0.000268
120.43,0.000000,0.027492,2.000000,2.302079,3.000000,3.001684,0.000000,0.001088
120.48,0.000000,0.067748,2.000000,2.316858,3.000000,2.971303,0.000000,-0.001347
120.53,0.000000,0.062177,2.000000,2.314321,3.000000,3.007547,0.000000,-0.001053
120.58,0.000000,0.053045,2.000000,2.310966,3.000000,3.027131,0.000000,-0.000561
120.63,0.000000,0.044793,2.000000,2.303208,3.000000,3.005586,0.000000,-0.000005
120.68,0.000000,0.027578,2.000000,2.298627,3.000000,3.011899,0.000000,-0.000548
120.73,0.000000,0.014703,2.000000,2.300469,3.000000,2.998351,0.000000,0.001043
120.78,0.000000,0.025656,2.000000,2.294643,3.000000,3.043258,0.000000,-0.001886
120.83,0.000000,0.018388,2.000000,2.295691,3.000000,3.003143,0.000000,0.000326
120.88,0.000000,0.011775,2.000000,2.288819,3.000000,3.002243,0.000000,-0.001654
120.93,0.000000,-0.005136,2.000000,2.282829,3.000000,2.998003,0.000000,0.002666
120.98,0.000000,-0.011314,2.000000,2.284176,3.000000,3.022462,0.000000,-0.000505
121.03,0.000000,-0.013729,2.000000,2.278515,3.000000,2.984052,0.000000,-0.001113
121.08,0.000000,-0.037286,2.000000,2.265427,3.000000,2.999510,0.000000,-0.001144
121.13,0.000000,-0.042630,2.000000,2.258107,3.000000,3.006459,0.000000,0.000721
121.18,0.000000,-0.031320,2.000000,2.274128,3.000000,3.018809,0.000000,0.001202
121.23,0.000000,-0.045292,2.000000,2.268025,3.000000,3.003673,0.000000,0.001851
121.28,0.000000,-0.053084,2.000000,2.262844,3.000000,3.070133,0.000000,0.000926
121.33,0.000000,-0.063193,2.000000,2.262625,3.000000,3.023151,0.000000,0.000098
121.38,0.000000,-0.075828,2.000000,2.277978,3.000000,2.995260,0.000000,0.000110
